,coord_mode,input_projection_mode,k,alpha,beta,C_in,C_out,coh_mean_k,align_k,cos_global,alpha2,beta2,alpha2beta2,epoch
754,raw,direct_vocab,7,0.4342631,0.48115915,0.023219416,0.03944325,0.031331334,-0.023247452,0.13082708,0.18858445,0.23151413,0.043659963,13600
755,raw,direct_vocab,8,0.44569486,0.47444773,0.015359782,0.04132852,0.02834415,0.0042343773,0.99973726,0.19864391,0.22510065,0.04471487,13600
756,raw,direct_vocab,9,0.44600454,0.4678734,0.027360532,0.033611756,0.030486144,-0.036432806,0.99647415,0.19892006,0.21890551,0.043544695,13600
757,raw,direct_vocab,10,0.43111873,0.48102045,0.032638066,0.042733103,0.037685584,-0.050028555,-0.32400143,0.18586336,0.23138067,0.04300519,13600
758,raw,direct_vocab,11,0.43205643,0.48372206,0.03522323,0.047881577,0.041552402,-0.16764675,0.99238575,0.18667276,0.23398703,0.043679006,13600
759,raw,direct_vocab,1,0.42971832,0.48756018,0.042071816,0.055543773,0.048807792,0.017938582,-0.94650644,0.18465783,0.23771493,0.043895923,13800
760,raw,direct_vocab,2,0.43018562,0.47553712,0.031428684,0.03900228,0.035215482,-0.012388175,-0.9973721,0.18505967,0.22613555,0.04184857,13800
761,raw,direct_vocab,3,0.43029517,0.48003358,0.01872601,0.049684446,0.034205228,-0.0113491975,0.8277605,0.18515393,0.23043223,0.042665433,13800
762,raw,direct_vocab,4,0.4326841,0.46849787,0.029289566,0.031380873,0.03033522,0.024343353,-0.12872928,0.18721552,0.21949026,0.041091982,13800
763,raw,direct_vocab,5,0.44503796,0.48067367,0.0045170584,0.042691577,0.023604318,0.0034620187,0.89237493,0.19805878,0.23104718,0.045760926,13800
764,raw,direct_vocab,6,0.4327912,0.48542866,0.03351932,0.05190718,0.04271325,-0.02845236,-0.46377745,0.18730822,0.23564099,0.044137493,13800
765,raw,direct_vocab,7,0.43400595,0.48066175,0.023229882,0.03957744,0.03140366,-0.023187118,0.12927255,0.18836117,0.23103572,0.04351816,13800
766,raw,direct_vocab,8,0.4453807,0.47391295,0.01564177,0.041489165,0.028565466,0.004435591,0.9999644,0.19836396,0.22459349,0.044551253,13800
767,raw,direct_vocab,9,0.44577244,0.46730784,0.027136935,0.033693116,0.030415025,-0.036345605,0.9961203,0.19871306,0.2183766,0.043394286,13800
768,raw,direct_vocab,10,0.43084943,0.48052424,0.032494184,0.042774834,0.037634507,-0.050107725,-0.33115083,0.18563123,0.23090355,0.04286291,13800
769,raw,direct_vocab,11,0.43176845,0.48321226,0.03503378,0.04803511,0.041534446,-0.16845426,0.9929519,0.18642399,0.23349409,0.0435289,13800
770,raw,direct_vocab,1,0.42944846,0.4870455,0.042047706,0.055671684,0.048859693,0.017684994,-0.9426178,0.18442598,0.23721331,0.043748297,14000
771,raw,direct_vocab,2,0.42990157,0.47504508,0.031017989,0.039139107,0.035078548,-0.012120377,-0.99800867,0.18481536,0.22566783,0.041706882,14000
772,raw,direct_vocab,3,0.4299853,0.4795142,0.01875231,0.049836986,0.03429465,-0.011323001,0.84219915,0.18488736,0.22993387,0.04251187,14000
773,raw,direct_vocab,4,0.43236527,0.46793064,0.028920557,0.031528033,0.030224295,0.024749255,-0.15219115,0.18693973,0.2189591,0.040932152,14000
774,raw,direct_vocab,5,0.44478375,0.4801827,0.0045329602,0.042709034,0.023620997,0.003535419,0.8669591,0.19783258,0.23057543,0.045615334,14000
775,raw,direct_vocab,6,0.4324831,0.48490164,0.03307511,0.0519816,0.042528354,-0.028148616,-0.45956185,0.18704164,0.2351296,0.043979026,14000
776,raw,direct_vocab,7,0.43375546,0.48018298,0.023203408,0.039703317,0.031453364,-0.023162497,0.12645204,0.18814379,0.2305757,0.043381386,14000
777,raw,direct_vocab,8,0.44507986,0.4733862,0.015964504,0.04157672,0.028770613,0.0046052164,0.9999546,0.19809608,0.2240945,0.044392243,14000
778,raw,direct_vocab,9,0.44555974,0.46676564,0.026897473,0.033741333,0.030319404,-0.036284305,0.9960471,0.19852348,0.21787016,0.04325234,14000
779,raw,direct_vocab,10,0.4305846,0.4800465,0.03237555,0.0428045,0.037590027,-0.05018385,-0.33762157,0.18540311,0.23044465,0.042725157,14000
780,raw,direct_vocab,11,0.4315089,0.48272413,0.03484241,0.04819424,0.041518323,-0.16920492,0.99342877,0.18619993,0.23302259,0.04338879,14000
781,raw,direct_vocab,1,0.42920235,0.48654827,0.042034563,0.05580977,0.048922166,0.017440066,-0.939332,0.18421465,0.23672922,0.04360899,14200
782,raw,direct_vocab,2,0.42960855,0.47457525,0.030570228,0.03929902,0.034934625,-0.012002835,-0.9987565,0.1845635,0.22522166,0.041567698,14200
783,raw,direct_vocab,3,0.42968738,0.47901237,0.018762907,0.049961135,0.03436202,-0.01138758,0.8553888,0.18463124,0.22945285,0.042364165,14200
784,raw,direct_vocab,4,0.43206003,0.46739912,0.028584948,0.031700276,0.030142613,0.025132582,-0.17509775,0.18667588,0.21846193,0.040781572,14200
785,raw,direct_vocab,5,0.44453624,0.479713,0.00450687,0.04274062,0.023623746,0.0036517484,0.846194,0.19761246,0.23012456,0.045475483,14200
786,raw,direct_vocab,6,0.4321966,0.48439935,0.032612544,0.052088276,0.04235041,-0.027788863,-0.4560939,0.1867939,0.23464273,0.04382983,14200
787,raw,direct_vocab,7,0.43348873,0.4797142,0.023103824,0.039846804,0.031475313,-0.023234056,0.12576284,0.18791248,0.23012573,0.043243494,14200
788,raw,direct_vocab,8,0.4448011,0.47288182,0.01629896,0.04169864,0.0289988,0.0047383104,0.9996259,0.197848,0.22361723,0.04424222,14200
789,raw,direct_vocab,9,0.4453592,0.4662706,0.026670374,0.033864003,0.030267188,-0.03615963,0.9959379,0.19834481,0.21740827,0.043121804,14200
790,raw,direct_vocab,10,0.43034104,0.47959518,0.03225627,0.042901065,0.03757867,-0.050265297,-0.34134606,0.1851934,0.23001154,0.04259662,14200
791,raw,direct_vocab,11,0.4312652,0.4822562,0.03465449,0.04838734,0.041520916,-0.16991283,0.99391174,0.18598968,0.23257105,0.043255813,14200
792,raw,direct_vocab,1,0.42896435,0.486066,0.041994557,0.055928975,0.048961766,0.017169833,-0.93551034,0.18401042,0.23626018,0.04347433,14400
793,raw,direct_vocab,2,0.42932186,0.4741132,0.030182887,0.039389446,0.034786165,-0.0119041335,-0.9993653,0.18431726,0.22478332,0.041431446,14400
794,raw,direct_vocab,3,0.42939845,0.47851375,0.018765688,0.050012525,0.03438911,-0.011456221,0.86660534,0.18438302,0.2289754,0.042219177,14400
795,raw,direct_vocab,4,0.4317648,0.4668882,0.028260715,0.031780217,0.030020466,0.02544854,-0.19647925,0.18642086,0.21798459,0.040636875,14400
796,raw,direct_vocab,5,0.44428998,0.47924688,0.0044989544,0.042706117,0.023602536,0.0037876926,0.81508845,0.19739358,0.22967757,0.04533688,14400
797,raw,direct_vocab,6,0.4319044,0.48391464,0.032148995,0.05216221,0.0421556,-0.027396943,-0.45073545,0.18654141,0.23417339,0.043683033,14400
798,raw,direct_vocab,7,0.4332119,0.47925454,0.022949334,0.03997482,0.031462077,-0.023340354,0.12587589,0.18767254,0.22968492,0.043105554,14400
799,raw,direct_vocab,8,0.444528,0.47239932,0.016552854,0.04180921,0.029181032,0.004794963,0.99912655,0.19760515,0.22316112,0.044097785,14400
800,raw,direct_vocab,9,0.4451636,0.46580645,0.026427742,0.033933874,0.030180808,-0.036071587,0.9958905,0.19817063,0.21697566,0.042998202,14400
801,raw,direct_vocab,10,0.4301035,0.47915977,0.03213807,0.04296245,0.03755026,-0.05035296,-0.3452129,0.18498904,0.22959408,0.04247239,14400
802,raw,direct_vocab,11,0.4310265,0.48179337,0.034468807,0.048521116,0.04149496,-0.17064358,0.99426365,0.18578383,0.23212485,0.043125045,14400
803,raw,direct_vocab,1,0.42874417,0.48561326,0.04197413,0.056081366,0.04902775,0.016923467,-0.9307393,0.18382156,0.23582023,0.04334884,14600
804,raw,direct_vocab,2,0.42903414,0.47367284,0.029834075,0.03951214,0.034673106,-0.011690576,-0.9997798,0.18407029,0.22436595,0.041299105,14600
805,raw,direct_vocab,3,0.4291367,0.47803703,0.018761024,0.05009844,0.034429733,-0.011440382,0.8779309,0.1841583,0.2285194,0.042083744,14600
806,raw,direct_vocab,4,0.43149155,0.46639353,0.027905649,0.031876896,0.029891271,0.025734182,-0.21468863,0.18618496,0.21752292,0.040499497,14600
807,raw,direct_vocab,5,0.44406095,0.47881135,0.0044959886,0.042719718,0.023607854,0.0038946404,0.7841121,0.19719014,0.22926031,0.045207873,14600
808,raw,direct_vocab,6,0.4316411,0.4834451,0.031684533,0.052238334,0.04196143,-0.02703291,-0.44713056,0.18631405,0.23371917,0.043545164,14600
809,raw,direct_vocab,7,0.43295366,0.47881293,0.022826897,0.040119052,0.031472974,-0.023482597,0.1275101,0.18744887,0.22926183,0.04297487,14600
810,raw,direct_vocab,8,0.444277,0.47193667,0.016788458,0.041916244,0.029352352,0.004847104,0.9986677,0.19738205,0.22272423,0.043961763,14600
811,raw,direct_vocab,9,0.4449878,0.4653573,0.02618267,0.0339793,0.030080985,-0.036000792,0.99612516,0.19801414,0.21655741,0.04288143,14600
812,raw,direct_vocab,10,0.4298865,0.478741,0.0320116,0.04301105,0.037511326,-0.050445005,-0.35137048,0.1848024,0.22919294,0.042355407,14600
813,raw,direct_vocab,11,0.43079987,0.48134798,0.034302354,0.04868065,0.0414915,-0.1713742,0.994605,0.18558852,0.23169588,0.043000095,14600
814,raw,direct_vocab,1,0.42853013,0.48517632,0.04187002,0.056229647,0.049049832,0.01665081,-0.925768,0.18363807,0.23539607,0.04322768,14800
815,raw,direct_vocab,2,0.42875108,0.47325754,0.029468983,0.039656475,0.03456273,-0.011495299,-0.99998236,0.18382749,0.22397271,0.04117234,14800
816,raw,direct_vocab,3,0.42889112,0.47758284,0.018824996,0.050223604,0.0345243,-0.01133608,0.88826704,0.1839476,0.22808537,0.041955754,14800
817,raw,direct_vocab,4,0.4312294,0.46590853,0.027590944,0.031976808,0.029783875,0.025919536,-0.23462628,0.1859588,0.21707076,0.040366217,14800
818,raw,direct_vocab,5,0.44383365,0.4783918,0.004505317,0.04275125,0.023628283,0.0039866907,0.746533,0.19698831,0.22885871,0.04508249,14800
819,raw,direct_vocab,6,0.43138456,0.48299643,0.031226173,0.052343145,0.04178466,-0.026718782,-0.4423949,0.18609264,0.23328556,0.043412726,14800
820,raw,direct_vocab,7,0.43271318,0.4783925,0.022616591,0.040294733,0.031455662,-0.023625603,0.13015056,0.18724069,0.2288594,0.04285179,14800
821,raw,direct_vocab,8,0.4440286,0.4714914,0.017018845,0.042052794,0.029535819,0.004982588,0.99814487,0.19716139,0.22230414,0.04382979,14800
822,raw,direct_vocab,9,0.44481996,0.46493343,0.025891459,0.034054115,0.029972788,-0.035994742,0.99624777,0.1978648,0.21616308,0.042771064,14800
823,raw,direct_vocab,10,0.42968106,0.4783346,0.031880457,0.043070443,0.03747545,-0.050442893,-0.35667735,0.18462582,0.22880399,0.042243123,14800
824,raw,direct_vocab,11,0.43058804,0.4809239,0.034176137,0.048895933,0.041536033,-0.17203774,0.99469554,0.18540606,0.23128779,0.04288216,14800
825,raw,direct_vocab,1,0.42833087,0.48475716,0.04177858,0.05634886,0.04906372,0.016422858,-0.9204538,0.18346733,0.2349895,0.043112896,15000
826,raw,direct_vocab,2,0.4284686,0.4728563,0.029075403,0.039757222,0.03441631,-0.011292036,-0.99996144,0.18358536,0.22359309,0.04104842,15000
827,raw,direct_vocab,3,0.42865387,0.47713912,0.018902885,0.050288744,0.034595814,-0.011228535,0.89693046,0.18374413,0.22766173,0.04183151,15000
828,raw,direct_vocab,4,0.43099034,0.46544603,0.027276753,0.032111283,0.029694017,0.026066948,-0.25376597,0.18575267,0.21664,0.040241458,15000
829,raw,direct_vocab,5,0.44361138,0.47798282,0.0045351773,0.04274962,0.023642398,0.004028182,0.7046901,0.19679105,0.22846757,0.044960372,15000
830,raw,direct_vocab,6,0.43113053,0.48256743,0.030787691,0.052420754,0.04160422,-0.026461521,-0.43521798,0.18587354,0.23287132,0.043284617,15000
831,raw,direct_vocab,7,0.43248713,0.47798574,0.022396978,0.040456835,0.031426907,-0.023779986,0.13294418,0.18704511,0.22847037,0.042734265,15000
832,raw,direct_vocab,8,0.4437909,0.47105098,0.017236587,0.042137068,0.029686827,0.005087014,0.9980421,0.19695038,0.22188902,0.043701127,15000
833,raw,direct_vocab,9,0.4446661,0.46452948,0.02559072,0.03411745,0.029854085,-0.035990134,0.99641657,0.19772793,0.21578765,0.042667247,15000
834,raw,direct_vocab,10,0.4294777,0.4779377,0.031714913,0.043095116,0.037405014,-0.050376933,-0.35775828,0.18445109,0.22842444,0.042133138,15000
835,raw,direct_vocab,11,0.43038294,0.4805144,0.034001216,0.049066376,0.041533798,-0.17275175,0.9947351,0.18522947,0.23089409,0.04276839,15000
836,raw,direct_vocab,1,0.42813775,0.48436236,0.041624855,0.056502994,0.049063925,0.016300198,-0.914032,0.18330193,0.2346069,0.043003898,15200
837,raw,direct_vocab,2,0.42818317,0.4724731,0.028655328,0.039881002,0.034268163,-0.011004991,-0.9996699,0.18334083,0.22323084,0.04092733,15200
838,raw,direct_vocab,3,0.4284325,0.47670838,0.01896435,0.050369266,0.034666806,-0.011198657,0.9051314,0.1835544,0.22725089,0.0417129,15200
839,raw,direct_vocab,4,0.4307659,0.4650031,0.026962416,0.032216165,0.029589292,0.026293537,-0.26955786,0.18555926,0.21622789,0.040123086,15200
840,raw,direct_vocab,5,0.4434079,0.47759166,0.004563295,0.04278285,0.023673072,0.0040731905,0.65963507,0.19661056,0.2280938,0.044845648,15200
841,raw,direct_vocab,6,0.43087974,0.48214778,0.03039901,0.052498385,0.041448697,-0.026232984,-0.42525575,0.18565735,0.23246649,0.043159112,15200
842,raw,direct_vocab,7,0.4322827,0.47759447,0.022170035,0.040660746,0.03141539,-0.023963802,0.14062655,0.18686832,0.22809647,0.042624004,15200
843,raw,direct_vocab,8,0.44354954,0.4706255,0.017417885,0.042232145,0.029825015,0.0051092235,0.9976707,0.1967362,0.22148836,0.043574777,15200
844,raw,direct_vocab,9,0.44453004,0.46415067,0.025300238,0.034204982,0.02975261,-0.035899848,0.99657226,0.19760695,0.21543585,0.04257162,15200
845,raw,direct_vocab,10,0.42928782,0.47756156,0.031533103,0.043168284,0.03735069,-0.05030082,-0.3599872,0.18428804,0.22806504,0.04202966,15200
846,raw,direct_vocab,11,0.43019044,0.48011577,0.033808198,0.04923206,0.041520126,-0.17347915,0.9947718,0.18506382,0.23051116,0.042659275,15200
847,raw,direct_vocab,1,0.42795497,0.48397171,0.04147723,0.05662175,0.04904949,0.01614423,-0.90674794,0.18314546,0.23422863,0.04289791,15400
848,raw,direct_vocab,2,0.4279088,0.47211394,0.028309165,0.040035956,0.03417256,-0.0107090045,-0.99916816,0.18310595,0.22289157,0.04081277,15400
849,raw,direct_vocab,3,0.42821765,0.47628355,0.0190067,0.05043025,0.034718476,-0.011193573,0.91220534,0.18337035,0.22684602,0.041596834,15400
850,raw,direct_vocab,4,0.43056306,0.4645737,0.026720012,0.03233324,0.029526625,0.026565356,-0.2806782,0.18538456,0.21582873,0.040011313,15400
851,raw,direct_vocab,5,0.44321802,0.4772176,0.004566273,0.042842947,0.02370461,0.0041166465,0.600491,0.19644222,0.22773665,0.044737093,15400
852,raw,direct_vocab,6,0.43061814,0.48175174,0.030058635,0.052613158,0.041335896,-0.025878865,-0.4188785,0.18543199,0.23208474,0.043035936,15400
853,raw,direct_vocab,7,0.43208677,0.47720766,0.021905195,0.04083921,0.031372204,-0.02411302,0.1488847,0.18669897,0.22772714,0.042516425,15400
854,raw,direct_vocab,8,0.44331935,0.47021303,0.01753733,0.042368628,0.029952979,0.0050859815,0.99782676,0.19653204,0.22110029,0.04345329,15400
855,raw,direct_vocab,9,0.44440103,0.4637748,0.025046002,0.034241494,0.029643748,-0.035772555,0.9965868,0.19749227,0.21508707,0.042478032,15400
856,raw,direct_vocab,10,0.42911315,0.47719285,0.03136202,0.043235224,0.03729862,-0.050264005,-0.36349866,0.18413809,0.22771302,0.041930642,15400
857,raw,direct_vocab,11,0.42999882,0.4797248,0.03359115,0.049383562,0.04148736,-0.17416336,0.9948748,0.18489899,0.23013587,0.04255189,15400
858,raw,direct_vocab,1,0.42778,0.4835813,0.0413771,0.056683127,0.049030114,0.015994674,-0.89863914,0.18299574,0.23385088,0.042793714,15600
859,raw,direct_vocab,2,0.42760608,0.47177082,0.028140163,0.040180165,0.034160163,-0.010114773,-0.9985062,0.18284696,0.2225677,0.04069583,15600
860,raw,direct_vocab,3,0.4280066,0.47587278,0.019068277,0.050502844,0.03478556,-0.011239116,0.9189333,0.18318965,0.22645491,0.041484196,15600
861,raw,direct_vocab,4,0.43035907,0.46417856,0.026488803,0.032480083,0.029484443,0.026899677,-0.28906924,0.18520893,0.21546173,0.039905436,15600
862,raw,direct_vocab,5,0.44303054,0.47684908,0.004531908,0.042855505,0.023693707,0.0041074683,0.5255897,0.19627605,0.22738504,0.04463024,15600
863,raw,direct_vocab,6,0.43037063,0.48136225,0.029755203,0.05271047,0.041232836,-0.025643697,-0.41108784,0.18521889,0.23170961,0.042917,15600
864,raw,direct_vocab,7,0.43189585,0.476836,0.021638395,0.041023817,0.031331107,-0.024260389,0.15640487,0.18653403,0.22737257,0.042412724,15600
865,raw,direct_vocab,8,0.44311312,0.46980992,0.017704977,0.042479627,0.030092303,0.0050843977,0.998014,0.19634923,0.22072136,0.04333847,15600
866,raw,direct_vocab,9,0.44427472,0.4634111,0.02477805,0.034257248,0.029517649,-0.03562416,0.9964746,0.19738004,0.21474984,0.042387333,15600
867,raw,direct_vocab,10,0.42893514,0.47682974,0.031229798,0.043278147,0.037253972,-0.05026434,-0.36611366,0.18398535,0.2273666,0.041832123,15600
868,raw,direct_vocab,11,0.42980582,0.47934505,0.03338454,0.049549334,0.041466936,-0.17477755,0.9949921,0.18473303,0.22977167,0.04244642,15600
869,raw,direct_vocab,1,0.42760447,0.48319912,0.041245062,0.056733508,0.048989285,0.015884181,-0.8894895,0.18284558,0.23348139,0.04269104,15800
870,raw,direct_vocab,2,0.42732137,0.4714333,0.028022524,0.040273715,0.03414812,-0.009571346,-0.99784195,0.18260355,0.22224937,0.040583525,15800
871,raw,direct_vocab,3,0.4277913,0.47547865,0.01911925,0.050570454,0.034844853,-0.011336918,0.9266887,0.1830054,0.22607994,0.04137385,15800
872,raw,direct_vocab,4,0.43017542,0.46378005,0.026255753,0.03250515,0.029380452,0.02720754,-0.29804456,0.18505089,0.21509193,0.039802954,15800
873,raw,direct_vocab,5,0.44283864,0.4764788,0.0044734976,0.042838555,0.023656026,0.004044917,0.43506283,0.19610606,0.22703204,0.04452236,15800
874,raw,direct_vocab,6,0.4301335,0.48098677,0.029466985,0.052795906,0.041131444,-0.025510417,-0.40377992,0.18501481,0.23134828,0.04280286,15800
875,raw,direct_vocab,7,0.43170884,0.47647184,0.021297788,0.04119239,0.03124509,-0.024552105,0.16097675,0.18637252,0.22702542,0.0423113,15800
876,raw,direct_vocab,8,0.44292572,0.4694171,0.017890273,0.042569753,0.030230012,0.0050795753,0.9981624,0.19618319,0.22035241,0.04322944,15800
877,raw,direct_vocab,9,0.4441614,0.4630604,0.024523413,0.034292802,0.029408108,-0.03553646,0.9959522,0.19727933,0.21442494,0.04230161,15800
878,raw,direct_vocab,10,0.42875215,0.47647068,0.031077782,0.04332631,0.037202045,-0.05025892,-0.37281418,0.18382841,0.2270243,0.04173352,15800
879,raw,direct_vocab,11,0.4296057,0.47897786,0.033056814,0.049724046,0.04139043,-0.17529072,0.99513656,0.18456104,0.22941978,0.042341955,15800
880,raw,direct_vocab,1,0.42744815,0.4828277,0.041141633,0.056783278,0.048962455,0.015785422,-0.88072425,0.18271193,0.23312259,0.042594276,16000
881,raw,direct_vocab,2,0.42705122,0.47111106,0.027947843,0.040389653,0.03416875,-0.009080511,-0.99693257,0.18237273,0.22194563,0.040476833,16000
882,raw,direct_vocab,3,0.42757776,0.4750985,0.01914627,0.05063359,0.03488993,-0.011491195,0.9338367,0.18282275,0.22571857,0.04126649,16000
883,raw,direct_vocab,4,0.42999965,0.46341124,0.026023773,0.032568358,0.029296067,0.027422024,-0.30696923,0.1848997,0.21474998,0.039707206,16000
884,raw,direct_vocab,5,0.44264334,0.47611728,0.004423549,0.04283291,0.02362823,0.003987323,0.3359388,0.19593313,0.22668767,0.044415627,16000
885,raw,direct_vocab,6,0.42990097,0.48062947,0.029162249,0.052880976,0.04102161,-0.025425432,-0.39520186,0.18481484,0.23100469,0.042693093,16000
886,raw,direct_vocab,7,0.43151677,0.47611913,0.02095682,0.041376434,0.031166628,-0.024842713,0.16251735,0.18620671,0.22668943,0.042211093,16000
887,raw,direct_vocab,8,0.44275185,0.46904293,0.01807964,0.042685106,0.030382372,0.005072375,0.99841124,0.1960292,0.22000127,0.043126673,16000
888,raw,direct_vocab,9,0.44405386,0.46271706,0.024264315,0.034339137,0.029301725,-0.035422023,0.99552405,0.19718383,0.21410708,0.042218454,16000
889,raw,direct_vocab,10,0.42856506,0.47612342,0.030915858,0.043397415,0.037156638,-0.050226662,-0.38073024,0.183668,0.22669351,0.041636344,16000
890,raw,direct_vocab,11,0.42942247,0.47862163,0.03270566,0.049881693,0.041293677,-0.17576942,0.9952749,0.18440366,0.22907867,0.042242944,16000
891,raw,direct_vocab,1,0.4272922,0.48245993,0.041076202,0.056796435,0.04893632,0.01578656,-0.8717848,0.18257862,0.23276758,0.042498384,16200
892,raw,direct_vocab,2,0.4267987,0.47080174,0.027909791,0.04046855,0.034189172,-0.0086672455,-0.9954967,0.18215713,0.22165428,0.040375907,16200
893,raw,direct_vocab,3,0.42736438,0.47473177,0.01916403,0.050669264,0.034916647,-0.011675023,0.93970615,0.18264031,0.22537026,0.041161694,16200
894,raw,direct_vocab,4,0.4298337,0.46303344,0.025832273,0.032558788,0.02919553,0.02753065,-0.3149913,0.18475702,0.21439996,0.0396119,16200
895,raw,direct_vocab,5,0.44244978,0.47576252,0.0043478133,0.04279643,0.02357212,0.0038352911,0.21739313,0.1957618,0.22634996,0.044310678,16200
896,raw,direct_vocab,6,0.42967036,0.4802709,0.028876781,0.052892298,0.04088454,-0.02529711,-0.38477355,0.18461663,0.23066013,0.042583693,16200
897,raw,direct_vocab,7,0.43132553,0.47577167,0.020611012,0.04154336,0.031077188,-0.0251562,0.16404769,0.18604171,0.22635868,0.042112157,16200
898,raw,direct_vocab,8,0.4425861,0.4686766,0.018220875,0.04275037,0.030485623,0.0051127085,0.9983812,0.19588245,0.21965775,0.0430271,16200
899,raw,direct_vocab,9,0.4439512,0.46239132,0.024009356,0.03440011,0.029204734,-0.035268594,0.99516857,0.19709265,0.21380574,0.042139538,16200
900,raw,direct_vocab,10,0.4283824,0.47578892,0.030775594,0.043455604,0.0371156,-0.05025854,-0.38999763,0.18351148,0.2263751,0.04154243,16200
901,raw,direct_vocab,11,0.42925045,0.4782745,0.03242167,0.050021116,0.041221395,-0.17619987,0.99530095,0.18425594,0.22874649,0.0421479,16200
902,raw,direct_vocab,1,0.4271448,0.4820996,0.040993188,0.056788784,0.048890986,0.015796969,-0.86239034,0.18245268,0.23242001,0.042405654,16400
903,raw,direct_vocab,2,0.42657274,0.4704944,0.027876874,0.040497158,0.034187015,-0.008327839,-0.9941552,0.18196431,0.22136497,0.040280525,16400
904,raw,direct_vocab,3,0.42716676,0.4743771,0.019126726,0.050708376,0.034917552,-0.0118734995,0.943812,0.18247144,0.22503363,0.04106221,16400
905,raw,direct_vocab,4,0.42968354,0.4626771,0.025673687,0.032570705,0.029122196,0.027560076,-0.3219371,0.18462794,0.2140701,0.03952332,16400
906,raw,direct_vocab,5,0.44225836,0.47541726,0.0042374646,0.042742424,0.023489945,0.0036765153,0.07677195,0.19559245,0.22602157,0.044208113,16400
907,raw,direct_vocab,6,0.4294469,0.47994086,0.028654022,0.052964795,0.040809408,-0.024994614,-0.3752972,0.18442464,0.23034324,0.042480968,16400
908,raw,direct_vocab,7,0.4311582,0.4754293,0.020263396,0.04168147,0.030972432,-0.025436714,0.16606009,0.18589741,0.22603302,0.042018954,16400
909,raw,direct_vocab,8,0.44242197,0.46832108,0.018279716,0.04279906,0.030539388,0.0051671104,0.99838924,0.1957372,0.21932463,0.04292999,16400
910,raw,direct_vocab,9,0.44385758,0.46207914,0.023774326,0.034420103,0.029097214,-0.03516656,0.9950016,0.19700955,0.21351713,0.042064913,16400
911,raw,direct_vocab,10,0.42820126,0.47546354,0.030675013,0.043498024,0.037086517,-0.050307117,-0.40344426,0.18335631,0.22606558,0.041450553,16400
912,raw,direct_vocab,11,0.42908978,0.4779423,0.03218359,0.050139207,0.0411614,-0.17658252,0.99513036,0.18411805,0.22842883,0.042057868,16400
913,raw,direct_vocab,1,0.4270021,0.4817611,0.04092062,0.056855913,0.048888266,0.015839983,-0.85326225,0.1823308,0.23209375,0.04231784,16600
914,raw,direct_vocab,2,0.4263606,0.47020644,0.027813733,0.040541727,0.034177728,-0.008032774,-0.99291384,0.18178336,0.2210941,0.04019123,16600
915,raw,direct_vocab,3,0.42698163,0.47404116,0.019090729,0.050801728,0.03494623,-0.0120489625,0.9485032,0.18231331,0.22471502,0.04096854,16600
916,raw,direct_vocab,4,0.42953196,0.4623355,0.025495185,0.032590743,0.029042963,0.027640484,-0.32709295,0.1844977,0.21375412,0.03943714,16600
917,raw,direct_vocab,5,0.4420622,0.4750864,0.0041280226,0.042729583,0.023428803,0.0035906355,-0.07948587,0.19541898,0.22570708,0.04410745,16600
918,raw,direct_vocab,6,0.42923114,0.47962207,0.028458096,0.05305296,0.04075553,-0.024716869,-0.3682162,0.18423937,0.23003733,0.042381935,16600
919,raw,direct_vocab,7,0.43098986,0.47509733,0.019921467,0.0418594,0.030890433,-0.025704948,0.17005932,0.18575226,0.22571747,0.04192753,16600
920,raw,direct_vocab,8,0.44226372,0.46798483,0.018316487,0.042873334,0.030594911,0.005195047,0.99862224,0.1955972,0.2190098,0.042837705,16600
921,raw,direct_vocab,9,0.44376144,0.46176636,0.02357819,0.03443859,0.02900839,-0.035059795,0.99458903,0.19692421,0.21322817,0.04198979,16600
922,raw,direct_vocab,10,0.428034,0.47515082,0.030599749,0.043563962,0.037081856,-0.050288405,-0.41790885,0.18321311,0.2257683,0.041363712,16600
923,raw,direct_vocab,11,0.4289352,0.47761646,0.031930536,0.050268006,0.041099273,-0.17687838,0.9949947,0.18398541,0.22811748,0.04197029,16600
924,raw,direct_vocab,1,0.42684343,0.48142987,0.040879812,0.056901913,0.048890863,0.015900675,-0.84422565,0.18219532,0.23177472,0.04222827,16800
925,raw,direct_vocab,2,0.42616433,0.4699342,0.02768189,0.0405897,0.034135796,-0.007798378,-0.9918147,0.18161604,0.22083814,0.04010775,16800
926,raw,direct_vocab,3,0.42679572,0.47371835,0.018962186,0.050905097,0.03493364,-0.012164057,0.9528555,0.18215458,0.22440907,0.04087714,16800
927,raw,direct_vocab,4,0.42938796,0.4620066,0.025269447,0.032629415,0.028949432,0.027733678,-0.335386,0.18437402,0.2134501,0.039354652,16800
928,raw,direct_vocab,5,0.44187468,0.47476467,0.004010817,0.04274982,0.023380317,0.0035305812,-0.24012959,0.19525324,0.22540149,0.04401037,16800
929,raw,direct_vocab,6,0.4290124,0.4793045,0.02823268,0.05311477,0.040673725,-0.02439796,-0.3613496,0.18405163,0.2297328,0.042282697,16800
930,raw,direct_vocab,7,0.43082315,0.4747779,0.019641887,0.042064395,0.030853141,-0.026104515,0.17723092,0.18560858,0.22541407,0.041838784,16800
931,raw,direct_vocab,8,0.44210967,0.4676458,0.018371047,0.04290801,0.03063953,0.005236508,0.99863315,0.19546096,0.21869259,0.042745862,16800
